LineId,Month,Date,Time,Type,Component,Content,EventId,EventTemplate,ParameterList
488,Jun,29,12:12:01,combo,sshd(pam_unix)[15702],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net user=root,0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * ,"[['rhost=h64-187-1-131.gtconnect.net', 'user=root'], '2']"
489,Jun,29,12:12:02,combo,sshd(pam_unix)[15704],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net user=root,0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * ,"[['rhost=h64-187-1-131.gtconnect.net', 'user=root'], '1']"
490,Jun,29,12:12:03,combo,sshd(pam_unix)[15706],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net user=root,0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * ,"[['rhost=h64-187-1-131.gtconnect.net', 'user=root'], '1']"
491,Jun,29,12:12:03,combo,sshd(pam_unix)[15708],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net user=root,0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * ,"[['rhost=h64-187-1-131.gtconnect.net', 'user=root'], '0']"
492,Jun,29,12:12:05,combo,sshd(pam_unix)[15710],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net user=root,0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * ,"[['rhost=h64-187-1-131.gtconnect.net', 'user=root'], '2']"
493,Jun,29,12:12:05,combo,sshd(pam_unix)[15712],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net user=root,0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * ,"[['rhost=h64-187-1-131.gtconnect.net', 'user=root'], '0']"
494,Jun,29,12:12:06,combo,sshd(pam_unix)[15714],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net user=root,0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * ,"[['rhost=h64-187-1-131.gtconnect.net', 'user=root'], '1']"
495,Jun,29,12:12:10,combo,sshd(pam_unix)[15716],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net user=root,0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * ,"[['rhost=h64-187-1-131.gtconnect.net', 'user=root'], '4']"
496,Jun,29,14:44:35,combo,ftpd[15917],connection from 210.223.97.117 () at Wed Jun 29 14:44:35 2005,5,connection from * at * Jun * 2005 ,"[['210.223.97.117', '()'], ['Wed'], ['29', '14:44:35'], '9145']"
497,Jun,29,14:44:35,combo,ftpd[15922],connection from 210.223.97.117 () at Wed Jun 29 14:44:35 2005,5,connection from * at * Jun * 2005 ,"[['210.223.97.117', '()'], ['Wed'], ['29', '14:44:35'], '0']"
498,Jun,29,14:44:35,combo,ftpd[15918],connection from 210.223.97.117 () at Wed Jun 29 14:44:35 2005,5,connection from * at * Jun * 2005 ,"[['210.223.97.117', '()'], ['Wed'], ['29', '14:44:35'], '0']"
499,Jun,29,14:44:35,combo,ftpd[15919],connection from 210.223.97.117 () at Wed Jun 29 14:44:35 2005,5,connection from * at * Jun * 2005 ,"[['210.223.97.117', '()'], ['Wed'], ['29', '14:44:35'], '0']"
500,Jun,29,14:44:35,combo,ftpd[15923],connection from 210.223.97.117 () at Wed Jun 29 14:44:35 2005,5,connection from * at * Jun * 2005 ,"[['210.223.97.117', '()'], ['Wed'], ['29', '14:44:35'], '0']"
501,Jun,29,14:44:35,combo,ftpd[15920],connection from 210.223.97.117 () at Wed Jun 29 14:44:35 2005,5,connection from * at * Jun * 2005 ,"[['210.223.97.117', '()'], ['Wed'], ['29', '14:44:35'], '0']"
502,Jun,29,14:44:35,combo,ftpd[15921],connection from 210.223.97.117 () at Wed Jun 29 14:44:35 2005,5,connection from * at * Jun * 2005 ,"[['210.223.97.117', '()'], ['Wed'], ['29', '14:44:35'], '0']"
503,Jun,30,04:03:41,combo,su(pam_unix)[17407],session opened for user cyrus by (uid=0),2,session * for user cyrus ,"[['opened'], '47946']"
504,Jun,30,04:03:42,combo,su(pam_unix)[17407],session closed for user cyrus,2,session * for user cyrus ,"[['closed'], '1']"
505,Jun,30,04:03:43,combo,logrotate,ALERT exited abnormally with [1],3,ALERT exited abnormally with [1] ,['1']
506,Jun,30,04:09:30,combo,su(pam_unix)[17778],session opened for user news by (uid=0),4,session * for user news ,"[['opened'], '347']"
507,Jun,30,04:09:31,combo,su(pam_unix)[17778],session closed for user news,4,session * for user news ,"[['closed'], '1']"
508,Jun,30,12:48:38,combo,sshd(pam_unix)[18559],check pass; user unknown,1,check pass; user unknown ,['31147']
509,Jun,30,12:48:38,combo,sshd(pam_unix)[18559],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=biblioteka.wsi.edu.pl,0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * ,"[['rhost=biblioteka.wsi.edu.pl'], '0']"
510,Jun,30,12:48:41,combo,sshd(pam_unix)[18557],check pass; user unknown,1,check pass; user unknown ,['3']
511,Jun,30,12:48:41,combo,sshd(pam_unix)[18557],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=biblioteka.wsi.edu.pl,0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * ,"[['rhost=biblioteka.wsi.edu.pl'], '0']"
512,Jun,30,12:48:41,combo,sshd(pam_unix)[18550],check pass; user unknown,1,check pass; user unknown ,['0']
513,Jun,30,12:48:41,combo,sshd(pam_unix)[18550],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=biblioteka.wsi.edu.pl,0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * ,"[['rhost=biblioteka.wsi.edu.pl'], '0']"
514,Jun,30,12:48:41,combo,sshd(pam_unix)[18547],check pass; user unknown,1,check pass; user unknown ,['0']
515,Jun,30,12:48:41,combo,sshd(pam_unix)[18547],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=biblioteka.wsi.edu.pl,0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * ,"[['rhost=biblioteka.wsi.edu.pl'], '0']"
516,Jun,30,12:48:41,combo,sshd(pam_unix)[18549],check pass; user unknown,1,check pass; user unknown ,['0']
517,Jun,30,12:48:41,combo,sshd(pam_unix)[18549],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=biblioteka.wsi.edu.pl,0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * ,"[['rhost=biblioteka.wsi.edu.pl'], '0']"
518,Jun,30,12:48:41,combo,sshd(pam_unix)[18545],check pass; user unknown,1,check pass; user unknown ,['0']
519,Jun,30,12:48:41,combo,sshd(pam_unix)[18545],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=biblioteka.wsi.edu.pl,0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * ,"[['rhost=biblioteka.wsi.edu.pl'], '0']"
520,Jun,30,12:48:41,combo,sshd(pam_unix)[18548],check pass; user unknown,1,check pass; user unknown ,['0']
521,Jun,30,12:48:41,combo,sshd(pam_unix)[18548],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=biblioteka.wsi.edu.pl,0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * ,"[['rhost=biblioteka.wsi.edu.pl'], '0']"
522,Jun,30,12:48:41,combo,sshd(pam_unix)[18546],check pass; user unknown,1,check pass; user unknown ,['0']
523,Jun,30,12:48:41,combo,sshd(pam_unix)[18546],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=biblioteka.wsi.edu.pl,0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * ,"[['rhost=biblioteka.wsi.edu.pl'], '0']"
524,Jun,30,19:03:00,combo,sshd(pam_unix)[19088],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116 user=root,0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * ,"[['rhost=60.30.224.116', 'user=root'], '22459']"
525,Jun,30,19:03:00,combo,sshd(pam_unix)[19094],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116 user=root,0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * ,"[['rhost=60.30.224.116', 'user=root'], '0']"
526,Jun,30,19:03:00,combo,sshd(pam_unix)[19087],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116 user=root,0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * ,"[['rhost=60.30.224.116', 'user=root'], '0']"
527,Jun,30,19:03:01,combo,sshd(pam_unix)[19093],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116 user=root,0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * ,"[['rhost=60.30.224.116', 'user=root'], '1']"
528,Jun,30,19:03:01,combo,sshd(pam_unix)[19085],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116 user=root,0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * ,"[['rhost=60.30.224.116', 'user=root'], '0']"
529,Jun,30,19:03:03,combo,sshd(pam_unix)[19091],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116 user=root,0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * ,"[['rhost=60.30.224.116', 'user=root'], '2']"
530,Jun,30,19:03:04,combo,sshd(pam_unix)[19099],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116 user=root,0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * ,"[['rhost=60.30.224.116', 'user=root'], '1']"
531,Jun,30,19:03:04,combo,sshd(pam_unix)[19101],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116 user=root,0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * ,"[['rhost=60.30.224.116', 'user=root'], '0']"
532,Jun,30,19:03:05,combo,sshd(pam_unix)[19103],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116 user=root,0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * ,"[['rhost=60.30.224.116', 'user=root'], '1']"
533,Jun,30,19:03:07,combo,sshd(pam_unix)[19097],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116 user=root,0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * ,"[['rhost=60.30.224.116', 'user=root'], '2']"
534,Jun,30,20:16:17,combo,sshd(pam_unix)[19202],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210 user=root,0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * ,"[['rhost=195.129.24.210', 'user=root'], '4390']"
535,Jun,30,20:16:17,combo,sshd(pam_unix)[19203],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210 user=root,0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * ,"[['rhost=195.129.24.210', 'user=root'], '0']"
536,Jun,30,20:16:26,combo,sshd(pam_unix)[19209],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210 user=root,0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * ,"[['rhost=195.129.24.210', 'user=root'], '9']"
537,Jun,30,20:16:26,combo,sshd(pam_unix)[19208],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210 user=root,0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * ,"[['rhost=195.129.24.210', 'user=root'], '0']"
538,Jun,30,20:16:30,combo,sshd(pam_unix)[19222],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210 user=root,0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * ,"[['rhost=195.129.24.210', 'user=root'], '4']"
539,Jun,30,20:53:04,combo,klogind[19272],Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,19,Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code ,['2194']
540,Jun,30,20:53:04,combo,klogind[19272],Kerberos authentication failed,12,Kerberos authentication failed ,['0']
541,Jun,30,20:53:04,combo,klogind[19287],Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,19,Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code ,['0']
542,Jun,30,20:53:04,combo,klogind[19287],Kerberos authentication failed,12,Kerberos authentication failed ,['0']
543,Jun,30,20:53:04,combo,klogind[19286],Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,19,Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code ,['0']
544,Jun,30,20:53:04,combo,klogind[19286],Kerberos authentication failed,12,Kerberos authentication failed ,['0']
545,Jun,30,20:53:04,combo,klogind[19271],Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,19,Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code ,['0']
546,Jun,30,20:53:04,combo,klogind[19271],Kerberos authentication failed,12,Kerberos authentication failed ,['0']
547,Jun,30,20:53:04,combo,klogind[19270],Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,19,Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code ,['0']
548,Jun,30,20:53:04,combo,klogind[19270],Kerberos authentication failed,12,Kerberos authentication failed ,['0']
549,Jun,30,20:53:04,combo,klogind[19269],Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,19,Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code ,['0']
550,Jun,30,20:53:04,combo,klogind[19269],Kerberos authentication failed,12,Kerberos authentication failed ,['0']
551,Jun,30,20:53:04,combo,klogind[19268],Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,19,Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code ,['0']
552,Jun,30,20:53:04,combo,klogind[19288],Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,19,Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code ,['0']
553,Jun,30,20:53:04,combo,klogind[19274],Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,11,Authentication failed from 163.27.187.39 (163.27.187.39): * ,"[['Software', 'caused', 'connection', 'abort'], '0']"
554,Jun,30,20:53:04,combo,klogind[19268],Kerberos authentication failed,12,Kerberos authentication failed ,['0']
555,Jun,30,20:53:04,combo,klogind[19288],Kerberos authentication failed,12,Kerberos authentication failed ,['0']
556,Jun,30,20:53:04,combo,klogind[19274],Kerberos authentication failed,12,Kerberos authentication failed ,['0']
557,Jun,30,20:53:06,combo,klogind[19266],Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,11,Authentication failed from 163.27.187.39 (163.27.187.39): * ,"[['Software', 'caused', 'connection', 'abort'], '2']"
558,Jun,30,20:53:06,combo,klogind[19266],Kerberos authentication failed,12,Kerberos authentication failed ,['0']
559,Jun,30,20:53:06,combo,klogind[19267],Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,11,Authentication failed from 163.27.187.39 (163.27.187.39): * ,"[['Software', 'caused', 'connection', 'abort'], '0']"
560,Jun,30,20:53:06,combo,klogind[19267],Kerberos authentication failed,12,Kerberos authentication failed ,['0']
561,Jun,30,20:53:06,combo,klogind[19278],Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,11,Authentication failed from 163.27.187.39 (163.27.187.39): * ,"[['Software', 'caused', 'connection', 'abort'], '0']"
562,Jun,30,20:53:06,combo,klogind[19278],Kerberos authentication failed,12,Kerberos authentication failed ,['0']
563,Jun,30,20:53:06,combo,klogind[19273],Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,11,Authentication failed from 163.27.187.39 (163.27.187.39): * ,"[['Software', 'caused', 'connection', 'abort'], '0']"
564,Jun,30,20:53:06,combo,klogind[19273],Kerberos authentication failed,12,Kerberos authentication failed ,['0']
565,Jun,30,20:53:06,combo,klogind[19276],Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,11,Authentication failed from 163.27.187.39 (163.27.187.39): * ,"[['Software', 'caused', 'connection', 'abort'], '0']"
566,Jun,30,20:53:06,combo,klogind[19276],Kerberos authentication failed,12,Kerberos authentication failed ,['0']
567,Jun,30,20:53:06,combo,klogind[19275],Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,11,Authentication failed from 163.27.187.39 (163.27.187.39): * ,"[['Software', 'caused', 'connection', 'abort'], '0']"
568,Jun,30,20:53:06,combo,klogind[19275],Kerberos authentication failed,12,Kerberos authentication failed ,['0']
569,Jun,30,20:53:06,combo,klogind[19277],Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,11,Authentication failed from 163.27.187.39 (163.27.187.39): * ,"[['Software', 'caused', 'connection', 'abort'], '0']"
570,Jun,30,20:53:06,combo,klogind[19277],Kerberos authentication failed,12,Kerberos authentication failed ,['0']
571,Jun,30,20:53:06,combo,klogind[19279],Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,11,Authentication failed from 163.27.187.39 (163.27.187.39): * ,"[['Software', 'caused', 'connection', 'abort'], '0']"
572,Jun,30,20:53:06,combo,klogind[19279],Kerberos authentication failed,12,Kerberos authentication failed ,['0']
573,Jun,30,20:53:06,combo,klogind[19280],Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,11,Authentication failed from 163.27.187.39 (163.27.187.39): * ,"[['Software', 'caused', 'connection', 'abort'], '0']"
574,Jun,30,20:53:06,combo,klogind[19281],Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,11,Authentication failed from 163.27.187.39 (163.27.187.39): * ,"[['Software', 'caused', 'connection', 'abort'], '0']"
575,Jun,30,20:53:06,combo,klogind[19282],Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,11,Authentication failed from 163.27.187.39 (163.27.187.39): * ,"[['Software', 'caused', 'connection', 'abort'], '0']"
576,Jun,30,20:53:06,combo,klogind[19280],Kerberos authentication failed,12,Kerberos authentication failed ,['0']
577,Jun,30,20:53:06,combo,klogind[19283],Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,11,Authentication failed from 163.27.187.39 (163.27.187.39): * ,"[['Software', 'caused', 'connection', 'abort'], '0']"
578,Jun,30,20:53:06,combo,klogind[19281],Kerberos authentication failed,12,Kerberos authentication failed ,['0']
579,Jun,30,20:53:06,combo,klogind[19285],Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,11,Authentication failed from 163.27.187.39 (163.27.187.39): * ,"[['Software', 'caused', 'connection', 'abort'], '0']"
580,Jun,30,20:53:06,combo,klogind[19284],Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,11,Authentication failed from 163.27.187.39 (163.27.187.39): * ,"[['Software', 'caused', 'connection', 'abort'], '0']"
581,Jun,30,20:53:06,combo,klogind[19282],Kerberos authentication failed,12,Kerberos authentication failed ,['0']
582,Jun,30,20:53:06,combo,klogind[19283],Kerberos authentication failed,12,Kerberos authentication failed ,['0']
583,Jun,30,20:53:06,combo,klogind[19285],Kerberos authentication failed,12,Kerberos authentication failed ,['0']
584,Jun,30,20:53:06,combo,klogind[19284],Kerberos authentication failed,12,Kerberos authentication failed ,['0']
585,Jun,30,22:16:32,combo,sshd(pam_unix)[19432],session opened for user test by (uid=509),6,session * for user test ,"[['opened'], '5006']"
586,Jun,30,22:16:32,combo,sshd(pam_unix)[19431],session opened for user test by (uid=509),6,session * for user test ,"[['opened'], '0']"
587,Jun,30,22:16:32,combo,sshd(pam_unix)[19433],session opened for user test by (uid=509),6,session * for user test ,"[['opened'], '0']"
588,Jun,30,22:16:32,combo,sshd(pam_unix)[19434],session opened for user test by (uid=509),6,session * for user test ,"[['opened'], '0']"
589,Jun,30,22:16:32,combo,sshd(pam_unix)[19435],session opened for user test by (uid=509),6,session * for user test ,"[['opened'], '0']"
590,Jun,30,22:16:32,combo,sshd(pam_unix)[19436],session opened for user test by (uid=509),6,session * for user test ,"[['opened'], '0']"
591,Jun,30,22:16:32,combo,sshd(pam_unix)[19438],session opened for user test by (uid=509),6,session * for user test ,"[['opened'], '0']"
592,Jun,30,22:16:32,combo,sshd(pam_unix)[19437],session opened for user test by (uid=509),6,session * for user test ,"[['opened'], '0']"
593,Jun,30,22:16:32,combo,sshd(pam_unix)[19432],session closed for user test,6,session * for user test ,"[['closed'], '0']"
594,Jun,30,22:16:32,combo,sshd(pam_unix)[19431],session closed for user test,6,session * for user test ,"[['closed'], '0']"
595,Jun,30,22:16:32,combo,sshd(pam_unix)[19439],session opened for user test by (uid=509),6,session * for user test ,"[['opened'], '0']"
596,Jun,30,22:16:32,combo,sshd(pam_unix)[19440],session opened for user test by (uid=509),6,session * for user test ,"[['opened'], '0']"
597,Jun,30,22:16:32,combo,sshd(pam_unix)[19434],session closed for user test,6,session * for user test ,"[['closed'], '0']"
598,Jun,30,22:16:32,combo,sshd(pam_unix)[19435],session closed for user test,6,session * for user test ,"[['closed'], '0']"
599,Jun,30,22:16:33,combo,sshd(pam_unix)[19433],session closed for user test,6,session * for user test ,"[['closed'], '1']"
600,Jun,30,22:16:33,combo,sshd(pam_unix)[19436],session closed for user test,6,session * for user test ,"[['closed'], '0']"
601,Jun,30,22:16:33,combo,sshd(pam_unix)[19437],session closed for user test,6,session * for user test ,"[['closed'], '0']"
602,Jun,30,22:16:33,combo,sshd(pam_unix)[19438],session closed for user test,6,session * for user test ,"[['closed'], '0']"
603,Jun,30,22:16:33,combo,sshd(pam_unix)[19439],session closed for user test,6,session * for user test ,"[['closed'], '0']"
604,Jun,30,22:16:33,combo,sshd(pam_unix)[19440],session closed for user test,6,session * for user test ,"[['closed'], '0']"
605,Jul,1,00:21:28,combo,sshd(pam_unix)[19630],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116 user=root,0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * ,"[['rhost=60.30.224.116', 'user=root'], '7495']"
606,Jul,1,00:21:28,combo,sshd(pam_unix)[19628],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116 user=root,0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * ,"[['rhost=60.30.224.116', 'user=root'], '0']"
607,Jul,1,00:21:30,combo,sshd(pam_unix)[19640],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116 user=root,0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * ,"[['rhost=60.30.224.116', 'user=root'], '2']"
608,Jul,1,00:21:30,combo,sshd(pam_unix)[19642],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116 user=root,0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * ,"[['rhost=60.30.224.116', 'user=root'], '0']"
609,Jul,1,00:21:30,combo,sshd(pam_unix)[19632],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116 user=root,0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * ,"[['rhost=60.30.224.116', 'user=root'], '0']"
610,Jul,1,00:21:31,combo,sshd(pam_unix)[19643],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116 user=root,0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * ,"[['rhost=60.30.224.116', 'user=root'], '1']"
611,Jul,1,00:21:31,combo,sshd(pam_unix)[19631],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116 user=root,0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * ,"[['rhost=60.30.224.116', 'user=root'], '0']"
612,Jul,1,00:21:32,combo,sshd(pam_unix)[19636],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116 user=root,0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * ,"[['rhost=60.30.224.116', 'user=root'], '1']"
613,Jul,1,00:21:32,combo,sshd(pam_unix)[19645],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116 user=root,0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * ,"[['rhost=60.30.224.116', 'user=root'], '0']"
614,Jul,1,00:21:35,combo,sshd(pam_unix)[19637],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116 user=root,0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * ,"[['rhost=60.30.224.116', 'user=root'], '3']"
615,Jul,1,04:05:17,combo,su(pam_unix)[20298],session opened for user cyrus by (uid=0),2,session * for user cyrus ,"[['opened'], '13422']"
616,Jul,1,04:05:18,combo,su(pam_unix)[20298],session closed for user cyrus,2,session * for user cyrus ,"[['closed'], '1']"
617,Jul,1,04:05:19,combo,logrotate,ALERT exited abnormally with [1],3,ALERT exited abnormally with [1] ,['1']
618,Jul,1,04:11:35,combo,su(pam_unix)[21530],session opened for user news by (uid=0),4,session * for user news ,"[['opened'], '376']"
619,Jul,1,04:11:36,combo,su(pam_unix)[21530],session closed for user news,4,session * for user news ,"[['closed'], '1']"
620,Jul,1,05:02:26,combo,sshd(pam_unix)[21689],session opened for user test by (uid=509),6,session * for user test ,"[['opened'], '3050']"
621,Jul,1,05:02:26,combo,sshd(pam_unix)[21689],session closed for user test,6,session * for user test ,"[['closed'], '0']"
622,Jul,1,05:02:26,combo,sshd(pam_unix)[21691],session opened for user test by (uid=509),6,session * for user test ,"[['opened'], '0']"
623,Jul,1,05:02:26,combo,sshd(pam_unix)[21691],session closed for user test,6,session * for user test ,"[['closed'], '0']"
624,Jul,1,05:02:26,combo,sshd(pam_unix)[21692],session opened for user test by (uid=509),6,session * for user test ,"[['opened'], '0']"
625,Jul,1,05:02:26,combo,sshd(pam_unix)[21692],session closed for user test,6,session * for user test ,"[['closed'], '0']"
626,Jul,1,05:02:27,combo,sshd(pam_unix)[21693],session opened for user test by (uid=509),6,session * for user test ,"[['opened'], '1']"
627,Jul,1,05:02:27,combo,sshd(pam_unix)[21693],session closed for user test,6,session * for user test ,"[['closed'], '0']"
628,Jul,1,07:57:30,combo,ftpd[21952],connection from 202.82.200.188 () at Fri Jul 1 07:57:30 2005,13,connection from * at * Jul * 2005 ,"[['202.82.200.188', '()'], ['Fri'], ['1', '07:57:30'], '10503']"
629,Jul,1,07:57:30,combo,ftpd[21951],connection from 202.82.200.188 () at Fri Jul 1 07:57:30 2005,13,connection from * at * Jul * 2005 ,"[['202.82.200.188', '()'], ['Fri'], ['1', '07:57:30'], '0']"
630,Jul,1,07:57:30,combo,ftpd[21957],connection from 202.82.200.188 () at Fri Jul 1 07:57:30 2005,13,connection from * at * Jul * 2005 ,"[['202.82.200.188', '()'], ['Fri'], ['1', '07:57:30'], '0']"
631,Jul,1,07:57:30,combo,ftpd[21953],connection from 202.82.200.188 () at Fri Jul 1 07:57:30 2005,13,connection from * at * Jul * 2005 ,"[['202.82.200.188', '()'], ['Fri'], ['1', '07:57:30'], '0']"
